subroot_map_50011896,5,0
subroot_map_50014923,9,0
subroot_map_2301,113,0
subroot_map_110207,2,0
subroot_map_110201,4,0
subroot_map_50020006,21,0
subroot_map_110202,6,0
subroot_map_110203,14,0
subroot_map_50009556,41,0
subroot_map_50020126,233,0
subroot_map_50020489,13,0
subroot_map_2309,7,0
subroot_map_50019269,199,0
subroot_map_50010531,187,0
subroot_map_124728004,33,0
subroot_map_50010410,670,0
subroot_map_50012711,84,0
subroot_map_50011866,233,0
subroot_map_50012834,202,0
subroot_map_50024938,2008,0
subroot_map_50022516,68,0
subroot_map_50012959,115,0
subroot_map_121458052,102,0
subroot_map_50023725,11661,0
subroot_map_50020459,17,0
subroot_map_122740001,599,0
subroot_map_50023721,10,0
subroot_map_124492002,13,0
subroot_map_50019592,141,0
subroot_map_50022520,166,0
subroot_map_50001739,740,0
subroot_map_50010567,122,0
subroot_map_50010566,10,0
subroot_map_50011992,118,0
subroot_map_50011997,58,0
subroot_map_50011877,43,0
subroot_map_50009339,44,0
subroot_map_121460005,1470,0
subroot_map_50023613,178,0
subroot_map_121448009,26,0
subroot_map_50022891,238,0
subroot_map_50001965,13,0
subroot_map_50018398,298,0
subroot_map_50019007,161,0
subroot_map_50018158,181,0
subroot_map_50010798,73,0
subroot_map_50010797,108,0
overseas_list_hk,1,0
subroot_map_50000063,35,0
subroot_map_50018909,272,0
subroot_map_50018425,26,0
subroot_map_50008246,6,0
qq_length_11,1,0
subroot_map_50024880,76,0
subroot_map_121474002,19,0
subroot_map_50590001,22,0
qq_length_6,1,0
subroot_map_50018808,15,0
subroot_map_50018813,14,0
subroot_map_50050372,10,0
subroot_map_121434057,14,0
qq_length_12,1,0
job_list_school,1,0
subroot_map_50011990,71,0
subroot_map_50008551,26,0
subroot_map_121386020,1,0
subroot_map_3331,22,0
subroot_map_123126002,2,0
subroot_map_50018801,33,0
subroot_map_124710006,12,0
subroot_map_50019103,40,0
subroot_map_50019309,7,0
subroot_map_50012910,4,0
subroot_map_50000054,100,0
subroot_map_50001931,55,0
subroot_map_50019318,24,0
subroot_map_53,0,0
subroot_map_50022728,69,0
subroot_map_50020995,1,0
subroot_map_50019098,17,0
subroot_map_124688012,9,0
subroot_map_124212008,36,0
subroot_map_350210,21,0
subroot_map_50026627,4,0
subroot_map_121466042,7,0
subroot_map_124984001,19,0
subroot_map_124912001,1,0
subroot_map_50019077,13,0
subroot_map_50019293,38,0
subroot_map_50019058,8,0
subroot_map_50019055,2,0
subroot_map_50008144,4,0
subroot_map_50014851,153,0
subroot_map_50014852,1,0
subroot_map_140701,20,0
subroot_map_124386001,5,0
